wk_start,wk_end,year_wk_num,mmwrid
2033-05-15,2033-05-21,20,3725
2033-05-22,2033-05-28,21,3726
2033-05-29,2033-06-04,22,3727
2033-06-05,2033-06-11,23,3728
2033-06-12,2033-06-18,24,3729
2033-06-19,2033-06-25,25,3730
2033-06-26,2033-07-02,26,3731
2033-07-03,2033-07-09,27,3732
2033-07-10,2033-07-16,28,3733
2033-07-17,2033-07-23,29,3734
2033-07-24,2033-07-30,30,3735
2033-07-31,2033-08-06,31,3736
2033-08-07,2033-08-13,32,3737
2033-08-14,2033-08-20,33,3738
2033-08-21,2033-08-27,34,3739
2033-08-28,2033-09-03,35,3740
2033-09-04,2033-09-10,36,3741
2033-09-11,2033-09-17,37,3742
2033-09-18,2033-09-24,38,3743
2033-09-25,2033-10-01,39,3744
2033-10-02,2033-10-08,40,3745
2033-10-09,2033-10-15,41,3746
2033-10-16,2033-10-22,42,3747
2033-10-23,2033-10-29,43,3748
2033-10-30,2033-11-05,44,3749
2033-11-06,2033-11-12,45,3750
2033-11-13,2033-11-19,46,3751
2033-11-20,2033-11-26,47,3752
2033-11-27,2033-12-03,48,3753
2033-12-04,2033-12-10,49,3754
2033-12-11,2033-12-17,50,3755
2033-12-18,2033-12-24,51,3756
2033-12-25,2033-12-31,52,3757
2034-01-01,2034-01-07,1,3758
2034-01-08,2034-01-14,2,3759
2034-01-15,2034-01-21,3,3760
2034-01-22,2034-01-28,4,3761
2034-01-29,2034-02-04,5,3762
2034-02-05,2034-02-11,6,3763
2034-02-12,2034-02-18,7,3764
2034-02-19,2034-02-25,8,3765
2034-02-26,2034-03-04,9,3766
2034-03-05,2034-03-11,10,3767
2034-03-12,2034-03-18,11,3768
2034-03-19,2034-03-25,12,3769
2034-03-26,2034-04-01,13,3770
2034-04-02,2034-04-08,14,3771
2034-04-09,2034-04-15,15,3772
2034-04-16,2034-04-22,16,3773
2034-04-23,2034-04-29,17,3774
2034-04-30,2034-05-06,18,3775
2034-05-07,2034-05-13,19,3776
2034-05-14,2034-05-20,20,3777
2034-05-21,2034-05-27,21,3778
2034-05-28,2034-06-03,22,3779
2034-06-04,2034-06-10,23,3780
2034-06-11,2034-06-17,24,3781
2034-06-18,2034-06-24,25,3782
2034-06-25,2034-07-01,26,3783
2034-07-02,2034-07-08,27,3784
2034-07-09,2034-07-15,28,3785
2034-07-16,2034-07-22,29,3786
2034-07-23,2034-07-29,30,3787
2034-07-30,2034-08-05,31,3788
2034-08-06,2034-08-12,32,3789
2034-08-13,2034-08-19,33,3790
2034-08-20,2034-08-26,34,3791
2034-08-27,2034-09-02,35,3792
2034-09-03,2034-09-09,36,3793
2034-09-10,2034-09-16,37,3794
2034-09-17,2034-09-23,38,3795
2034-09-24,2034-09-30,39,3796
2034-10-01,2034-10-07,40,3797
2034-10-08,2034-10-14,41,3798
2034-10-15,2034-10-21,42,3799
2034-10-22,2034-10-28,43,3800
2034-10-29,2034-11-04,44,3801
2034-11-05,2034-11-11,45,3802
2034-11-12,2034-11-18,46,3803
2034-11-19,2034-11-25,47,3804
2034-11-26,2034-12-02,48,3805
2034-12-03,2034-12-09,49,3806
2034-12-10,2034-12-16,50,3807
2034-12-17,2034-12-23,51,3808
2034-12-24,2034-12-30,52,3809
2034-12-31,2035-01-06,1,3810
2035-01-07,2035-01-13,2,3811
2035-01-14,2035-01-20,3,3812
2035-01-21,2035-01-27,4,3813
2035-01-28,2035-02-03,5,3814
2035-02-04,2035-02-10,6,3815
2035-02-11,2035-02-17,7,3816
2035-02-18,2035-02-24,8,3817
2035-02-25,2035-03-03,9,3818
2035-03-04,2035-03-10,10,3819
2035-03-11,2035-03-17,11,3820
2035-03-18,2035-03-24,12,3821
2035-03-25,2035-03-31,13,3822
2035-04-01,2035-04-07,14,3823
2035-04-08,2035-04-14,15,3824
2035-04-15,2035-04-21,16,3825
2035-04-22,2035-04-28,17,3826
2035-04-29,2035-05-05,18,3827
2035-05-06,2035-05-12,19,3828
2035-05-13,2035-05-19,20,3829
2035-05-20,2035-05-26,21,3830
2035-05-27,2035-06-02,22,3831
2035-06-03,2035-06-09,23,3832
2035-06-10,2035-06-16,24,3833
2035-06-17,2035-06-23,25,3834
2035-06-24,2035-06-30,26,3835
2035-07-01,2035-07-07,27,3836
2035-07-08,2035-07-14,28,3837
2035-07-15,2035-07-21,29,3838
2035-07-22,2035-07-28,30,3839
2035-07-29,2035-08-04,31,3840
2035-08-05,2035-08-11,32,3841
2035-08-12,2035-08-18,33,3842
2035-08-19,2035-08-25,34,3843
2035-08-26,2035-09-01,35,3844
2035-09-02,2035-09-08,36,3845
2035-09-09,2035-09-15,37,3846
2035-09-16,2035-09-22,38,3847
2035-09-23,2035-09-29,39,3848
2035-09-30,2035-10-06,40,3849
2035-10-07,2035-10-13,41,3850
2035-10-14,2035-10-20,42,3851
2035-10-21,2035-10-27,43,3852
2035-10-28,2035-11-03,44,3853
2035-11-04,2035-11-10,45,3854
2035-11-11,2035-11-17,46,3855
2035-11-18,2035-11-24,47,3856
2035-11-25,2035-12-01,48,3857
2035-12-02,2035-12-08,49,3858
2035-12-09,2035-12-15,50,3859
2035-12-16,2035-12-22,51,3860
2035-12-23,2035-12-29,52,3861
2035-12-30,2036-01-05,1,3862
2036-01-06,2036-01-12,2,3863
2036-01-13,2036-01-19,3,3864
2036-01-20,2036-01-26,4,3865
2036-01-27,2036-02-02,5,3866
2036-02-03,2036-02-09,6,3867
2036-02-10,2036-02-16,7,3868
2036-02-17,2036-02-23,8,3869
2036-02-24,2036-03-01,9,3870
2036-03-02,2036-03-08,10,3871
2036-03-09,2036-03-15,11,3872
2036-03-16,2036-03-22,12,3873
2036-03-23,2036-03-29,13,3874
2036-03-30,2036-04-05,14,3875
2036-04-06,2036-04-12,15,3876
2036-04-13,2036-04-19,16,3877
2036-04-20,2036-04-26,17,3878
2036-04-27,2036-05-03,18,3879
2036-05-04,2036-05-10,19,3880
2036-05-11,2036-05-17,20,3881
2036-05-18,2036-05-24,21,3882
2036-05-25,2036-05-31,22,3883
2036-06-01,2036-06-07,23,3884
2036-06-08,2036-06-14,24,3885
2036-06-15,2036-06-21,25,3886
2036-06-22,2036-06-28,26,3887
2036-06-29,2036-07-05,27,3888
2036-07-06,2036-07-12,28,3889
2036-07-13,2036-07-19,29,3890
2036-07-20,2036-07-26,30,3891
2036-07-27,2036-08-02,31,3892
2036-08-03,2036-08-09,32,3893
2036-08-10,2036-08-16,33,3894
2036-08-17,2036-08-23,34,3895
2036-08-24,2036-08-30,35,3896
2036-08-31,2036-09-06,36,3897
2036-09-07,2036-09-13,37,3898
2036-09-14,2036-09-20,38,3899
2036-09-21,2036-09-27,39,3900
2036-09-28,2036-10-04,40,3901
2036-10-05,2036-10-11,41,3902
2036-10-12,2036-10-18,42,3903
2036-10-19,2036-10-25,43,3904
2036-10-26,2036-11-01,44,3905
2036-11-02,2036-11-08,45,3906
2036-11-09,2036-11-15,46,3907
2036-11-16,2036-11-22,47,3908
2036-11-23,2036-11-29,48,3909
2036-11-30,2036-12-06,49,3910
2036-12-07,2036-12-13,50,3911
2036-12-14,2036-12-20,51,3912
2036-12-21,2036-12-27,52,3913
2036-12-28,2037-01-03,53,3914
2037-01-04,2037-01-10,1,3915
2037-01-11,2037-01-17,2,3916
2037-01-18,2037-01-24,3,3917
2037-01-25,2037-01-31,4,3918
2037-02-01,2037-02-07,5,3919
2037-02-08,2037-02-14,6,3920
2037-02-15,2037-02-21,7,3921
2037-02-22,2037-02-28,8,3922
2037-03-01,2037-03-07,9,3923
2037-03-08,2037-03-14,10,3924
2037-03-15,2037-03-21,11,3925
2037-03-22,2037-03-28,12,3926
2037-03-29,2037-04-04,13,3927
2037-04-05,2037-04-11,14,3928
2037-04-12,2037-04-18,15,3929
2037-04-19,2037-04-25,16,3930
2037-04-26,2037-05-02,17,3931
2037-05-03,2037-05-09,18,3932
2037-05-10,2037-05-16,19,3933
2037-05-17,2037-05-23,20,3934
2037-05-24,2037-05-30,21,3935
2037-05-31,2037-06-06,22,3936
2037-06-07,2037-06-13,23,3937
2037-06-14,2037-06-20,24,3938
2037-06-21,2037-06-27,25,3939
2037-06-28,2037-07-04,26,3940
2037-07-05,2037-07-11,27,3941
2037-07-12,2037-07-18,28,3942
2037-07-19,2037-07-25,29,3943
2037-07-26,2037-08-01,30,3944
2037-08-02,2037-08-08,31,3945
2037-08-09,2037-08-15,32,3946
2037-08-16,2037-08-22,33,3947
2037-08-23,2037-08-29,34,3948
2037-08-30,2037-09-05,35,3949
2037-09-06,2037-09-12,36,3950
2037-09-13,2037-09-19,37,3951
2037-09-20,2037-09-26,38,3952
2037-09-27,2037-10-03,39,3953
2037-10-04,2037-10-10,40,3954
2037-10-11,2037-10-17,41,3955
2037-10-18,2037-10-24,42,3956
2037-10-25,2037-10-31,43,3957
2037-11-01,2037-11-07,44,3958
2037-11-08,2037-11-14,45,3959
2037-11-15,2037-11-21,46,3960
2037-11-22,2037-11-28,47,3961
2037-11-29,2037-12-05,48,3962
2037-12-06,2037-12-12,49,3963
2037-12-13,2037-12-19,50,3964
2037-12-20,2037-12-26,51,3965
2037-12-27,2038-01-02,52,3966
2038-01-03,2038-01-09,1,3967
2038-01-10,2038-01-16,2,3968
2038-01-17,2038-01-23,3,3969
2038-01-24,2038-01-30,4,3970
2038-01-31,2038-02-06,5,3971
2038-02-07,2038-02-13,6,3972
2038-02-14,2038-02-20,7,3973
2038-02-21,2038-02-27,8,3974
2038-02-28,2038-03-06,9,3975
2038-03-07,2038-03-13,10,3976
2038-03-14,2038-03-20,11,3977
2038-03-21,2038-03-27,12,3978
2038-03-28,2038-04-03,13,3979
2038-04-04,2038-04-10,14,3980
2038-04-11,2038-04-17,15,3981
2038-04-18,2038-04-24,16,3982
2038-04-25,2038-05-01,17,3983
2038-05-02,2038-05-08,18,3984
2038-05-09,2038-05-15,19,3985
2038-05-16,2038-05-22,20,3986
2038-05-23,2038-05-29,21,3987
2038-05-30,2038-06-05,22,3988
2038-06-06,2038-06-12,23,3989
2038-06-13,2038-06-19,24,3990
2038-06-20,2038-06-26,25,3991
2038-06-27,2038-07-03,26,3992
2038-07-04,2038-07-10,27,3993
2038-07-11,2038-07-17,28,3994
2038-07-18,2038-07-24,29,3995
2038-07-25,2038-07-31,30,3996
2038-08-01,2038-08-07,31,3997
2038-08-08,2038-08-14,32,3998
2038-08-15,2038-08-21,33,3999
2038-08-22,2038-08-28,34,4000
2038-08-29,2038-09-04,35,4001
2038-09-05,2038-09-11,36,4002
2038-09-12,2038-09-18,37,4003
2038-09-19,2038-09-25,38,4004
2038-09-26,2038-10-02,39,4005
2038-10-03,2038-10-09,40,4006
2038-10-10,2038-10-16,41,4007
2038-10-17,2038-10-23,42,4008
2038-10-24,2038-10-30,43,4009
2038-10-31,2038-11-06,44,4010
2038-11-07,2038-11-13,45,4011
2038-11-14,2038-11-20,46,4012
2038-11-21,2038-11-27,47,4013
2038-11-28,2038-12-04,48,4014
2038-12-05,2038-12-11,49,4015
2038-12-12,2038-12-18,50,4016
2038-12-19,2038-12-25,51,4017
2038-12-26,2039-01-01,52,4018
2039-01-02,2039-01-08,1,4019
2039-01-09,2039-01-15,2,4020
2039-01-16,2039-01-22,3,4021
2039-01-23,2039-01-29,4,4022
2039-01-30,2039-02-05,5,4023
2039-02-06,2039-02-12,6,4024
2039-02-13,2039-02-19,7,4025
2039-02-20,2039-02-26,8,4026
2039-02-27,2039-03-05,9,4027
2039-03-06,2039-03-12,10,4028
2039-03-13,2039-03-19,11,4029
2039-03-20,2039-03-26,12,4030
2039-03-27,2039-04-02,13,4031
2039-04-03,2039-04-09,14,4032
2039-04-10,2039-04-16,15,4033
2039-04-17,2039-04-23,16,4034
2039-04-24,2039-04-30,17,4035
2039-05-01,2039-05-07,18,4036
2039-05-08,2039-05-14,19,4037
2039-05-15,2039-05-21,20,4038
2039-05-22,2039-05-28,21,4039
2039-05-29,2039-06-04,22,4040
2039-06-05,2039-06-11,23,4041
2039-06-12,2039-06-18,24,4042
2039-06-19,2039-06-25,25,4043
2039-06-26,2039-07-02,26,4044
2039-07-03,2039-07-09,27,4045
2039-07-10,2039-07-16,28,4046
2039-07-17,2039-07-23,29,4047
2039-07-24,2039-07-30,30,4048
2039-07-31,2039-08-06,31,4049
2039-08-07,2039-08-13,32,4050
2039-08-14,2039-08-20,33,4051
2039-08-21,2039-08-27,34,4052
2039-08-28,2039-09-03,35,4053
2039-09-04,2039-09-10,36,4054
2039-09-11,2039-09-17,37,4055
2039-09-18,2039-09-24,38,4056
2039-09-25,2039-10-01,39,4057
2039-10-02,2039-10-08,40,4058
2039-10-09,2039-10-15,41,4059
2039-10-16,2039-10-22,42,4060
2039-10-23,2039-10-29,43,4061
2039-10-30,2039-11-05,44,4062
2039-11-06,2039-11-12,45,4063
2039-11-13,2039-11-19,46,4064
2039-11-20,2039-11-26,47,4065
2039-11-27,2039-12-03,48,4066
2039-12-04,2039-12-10,49,4067
2039-12-11,2039-12-17,50,4068
2039-12-18,2039-12-24,51,4069
2039-12-25,2039-12-31,52,4070
2040-01-01,2040-01-07,1,4071
2040-01-08,2040-01-14,2,4072
2040-01-15,2040-01-21,3,4073
2040-01-22,2040-01-28,4,4074
2040-01-29,2040-02-04,5,4075
2040-02-05,2040-02-11,6,4076
2040-02-12,2040-02-18,7,4077
2040-02-19,2040-02-25,8,4078
2040-02-26,2040-03-03,9,4079
2040-03-04,2040-03-10,10,4080
2040-03-11,2040-03-17,11,4081
2040-03-18,2040-03-24,12,4082
2040-03-25,2040-03-31,13,4083
2040-04-01,2040-04-07,14,4084
2040-04-08,2040-04-14,15,4085
2040-04-15,2040-04-21,16,4086
2040-04-22,2040-04-28,17,4087
2040-04-29,2040-05-05,18,4088
2040-05-06,2040-05-12,19,4089
2040-05-13,2040-05-19,20,4090
2040-05-20,2040-05-26,21,4091
2040-05-27,2040-06-02,22,4092
2040-06-03,2040-06-09,23,4093
2040-06-10,2040-06-16,24,4094
2040-06-17,2040-06-23,25,4095
2040-06-24,2040-06-30,26,4096
2040-07-01,2040-07-07,27,4097
2040-07-08,2040-07-14,28,4098
2040-07-15,2040-07-21,29,4099
2040-07-22,2040-07-28,30,4100
2040-07-29,2040-08-04,31,4101
2040-08-05,2040-08-11,32,4102
2040-08-12,2040-08-18,33,4103
2040-08-19,2040-08-25,34,4104
2040-08-26,2040-09-01,35,4105
2040-09-02,2040-09-08,36,4106
2040-09-09,2040-09-15,37,4107
2040-09-16,2040-09-22,38,4108
2040-09-23,2040-09-29,39,4109
2040-09-30,2040-10-06,40,4110
2040-10-07,2040-10-13,41,4111
2040-10-14,2040-10-20,42,4112
2040-10-21,2040-10-27,43,4113
2040-10-28,2040-11-03,44,4114
2040-11-04,2040-11-10,45,4115
2040-11-11,2040-11-17,46,4116
2040-11-18,2040-11-24,47,4117
2040-11-25,2040-12-01,48,4118
2040-12-02,2040-12-08,49,4119
2040-12-09,2040-12-15,50,4120
2040-12-16,2040-12-22,51,4121
2040-12-23,2040-12-29,52,4122
2040-12-30,2041-01-05,1,4123
2041-01-06,2041-01-12,2,4124
2041-01-13,2041-01-19,3,4125
2041-01-20,2041-01-26,4,4126
2041-01-27,2041-02-02,5,4127
2041-02-03,2041-02-09,6,4128
2041-02-10,2041-02-16,7,4129
2041-02-17,2041-02-23,8,4130
2041-02-24,2041-03-02,9,4131
2041-03-03,2041-03-09,10,4132
2041-03-10,2041-03-16,11,4133
2041-03-17,2041-03-23,12,4134
2041-03-24,2041-03-30,13,4135
2041-03-31,2041-04-06,14,4136
2041-04-07,2041-04-13,15,4137
2041-04-14,2041-04-20,16,4138
2041-04-21,2041-04-27,17,4139
2041-04-28,2041-05-04,18,4140
2041-05-05,2041-05-11,19,4141
2041-05-12,2041-05-18,20,4142
2041-05-19,2041-05-25,21,4143
2041-05-26,2041-06-01,22,4144
2041-06-02,2041-06-08,23,4145
2041-06-09,2041-06-15,24,4146
2041-06-16,2041-06-22,25,4147
2041-06-23,2041-06-29,26,4148
2041-06-30,2041-07-06,27,4149
2041-07-07,2041-07-13,28,4150
2041-07-14,2041-07-20,29,4151
2041-07-21,2041-07-27,30,4152
2041-07-28,2041-08-03,31,4153
2041-08-04,2041-08-10,32,4154
2041-08-11,2041-08-17,33,4155
2041-08-18,2041-08-24,34,4156
2041-08-25,2041-08-31,35,4157
2041-09-01,2041-09-07,36,4158
2041-09-08,2041-09-14,37,4159
2041-09-15,2041-09-21,38,4160
2041-09-22,2041-09-28,39,4161
2041-09-29,2041-10-05,40,4162
2041-10-06,2041-10-12,41,4163
2041-10-13,2041-10-19,42,4164
2041-10-20,2041-10-26,43,4165
2041-10-27,2041-11-02,44,4166
2041-11-03,2041-11-09,45,4167
2041-11-10,2041-11-16,46,4168
2041-11-17,2041-11-23,47,4169
2041-11-24,2041-11-30,48,4170
2041-12-01,2041-12-07,49,4171
2041-12-08,2041-12-14,50,4172
2041-12-15,2041-12-21,51,4173
2041-12-22,2041-12-28,52,4174
2041-12-29,2042-01-04,1,4175
2042-01-05,2042-01-11,2,4176
2042-01-12,2042-01-18,3,4177
2042-01-19,2042-01-25,4,4178
2042-01-26,2042-02-01,5,4179
2042-02-02,2042-02-08,6,4180
2042-02-09,2042-02-15,7,4181
2042-02-16,2042-02-22,8,4182
2042-02-23,2042-03-01,9,4183
2042-03-02,2042-03-08,10,4184
2042-03-09,2042-03-15,11,4185
2042-03-16,2042-03-22,12,4186
2042-03-23,2042-03-29,13,4187
2042-03-30,2042-04-05,14,4188
2042-04-06,2042-04-12,15,4189
2042-04-13,2042-04-19,16,4190
2042-04-20,2042-04-26,17,4191
2042-04-27,2042-05-03,18,4192
2042-05-04,2042-05-10,19,4193
2042-05-11,2042-05-17,20,4194
2042-05-18,2042-05-24,21,4195
2042-05-25,2042-05-31,22,4196
2042-06-01,2042-06-07,23,4197
2042-06-08,2042-06-14,24,4198
2042-06-15,2042-06-21,25,4199
2042-06-22,2042-06-28,26,4200
2042-06-29,2042-07-05,27,4201
2042-07-06,2042-07-12,28,4202
2042-07-13,2042-07-19,29,4203
2042-07-20,2042-07-26,30,4204
2042-07-27,2042-08-02,31,4205
2042-08-03,2042-08-09,32,4206
2042-08-10,2042-08-16,33,4207
2042-08-17,2042-08-23,34,4208
2042-08-24,2042-08-30,35,4209
2042-08-31,2042-09-06,36,4210
2042-09-07,2042-09-13,37,4211
2042-09-14,2042-09-20,38,4212
2042-09-21,2042-09-27,39,4213
2042-09-28,2042-10-04,40,4214
2042-10-05,2042-10-11,41,4215
2042-10-12,2042-10-18,42,4216
2042-10-19,2042-10-25,43,4217
2042-10-26,2042-11-01,44,4218
2042-11-02,2042-11-08,45,4219
2042-11-09,2042-11-15,46,4220
2042-11-16,2042-11-22,47,4221
2042-11-23,2042-11-29,48,4222
2042-11-30,2042-12-06,49,4223
2042-12-07,2042-12-13,50,4224
2042-12-14,2042-12-20,51,4225
2042-12-21,2042-12-27,52,4226
2042-12-28,2043-01-03,53,4227
2043-01-04,2043-01-10,1,4228
2043-01-11,2043-01-17,2,4229
2043-01-18,2043-01-24,3,4230
2043-01-25,2043-01-31,4,4231
2043-02-01,2043-02-07,5,4232
2043-02-08,2043-02-14,6,4233
2043-02-15,2043-02-21,7,4234
2043-02-22,2043-02-28,8,4235
2043-03-01,2043-03-07,9,4236
2043-03-08,2043-03-14,10,4237
2043-03-15,2043-03-21,11,4238
2043-03-22,2043-03-28,12,4239
2043-03-29,2043-04-04,13,4240
2043-04-05,2043-04-11,14,4241
2043-04-12,2043-04-18,15,4242
2043-04-19,2043-04-25,16,4243
2043-04-26,2043-05-02,17,4244
2043-05-03,2043-05-09,18,4245
2043-05-10,2043-05-16,19,4246
2043-05-17,2043-05-23,20,4247
2043-05-24,2043-05-30,21,4248
2043-05-31,2043-06-06,22,4249
2043-06-07,2043-06-13,23,4250
2043-06-14,2043-06-20,24,4251
2043-06-21,2043-06-27,25,4252
2043-06-28,2043-07-04,26,4253
2043-07-05,2043-07-11,27,4254
2043-07-12,2043-07-18,28,4255
2043-07-19,2043-07-25,29,4256
2043-07-26,2043-08-01,30,4257
2043-08-02,2043-08-08,31,4258
2043-08-09,2043-08-15,32,4259
2043-08-16,2043-08-22,33,4260
2043-08-23,2043-08-29,34,4261
2043-08-30,2043-09-05,35,4262
2043-09-06,2043-09-12,36,4263
2043-09-13,2043-09-19,37,4264
2043-09-20,2043-09-26,38,4265
2043-09-27,2043-10-03,39,4266
2043-10-04,2043-10-10,40,4267
2043-10-11,2043-10-17,41,4268
2043-10-18,2043-10-24,42,4269
2043-10-25,2043-10-31,43,4270
2043-11-01,2043-11-07,44,4271
2043-11-08,2043-11-14,45,4272
2043-11-15,2043-11-21,46,4273
2043-11-22,2043-11-28,47,4274
2043-11-29,2043-12-05,48,4275
2043-12-06,2043-12-12,49,4276
2043-12-13,2043-12-19,50,4277
2043-12-20,2043-12-26,51,4278
2043-12-27,2044-01-02,52,4279
2044-01-03,2044-01-09,1,4280
2044-01-10,2044-01-16,2,4281
2044-01-17,2044-01-23,3,4282
2044-01-24,2044-01-30,4,4283
2044-01-31,2044-02-06,5,4284
2044-02-07,2044-02-13,6,4285
2044-02-14,2044-02-20,7,4286
2044-02-21,2044-02-27,8,4287
2044-02-28,2044-03-05,9,4288
2044-03-06,2044-03-12,10,4289
2044-03-13,2044-03-19,11,4290
2044-03-20,2044-03-26,12,4291
2044-03-27,2044-04-02,13,4292
2044-04-03,2044-04-09,14,4293
2044-04-10,2044-04-16,15,4294
2044-04-17,2044-04-23,16,4295
2044-04-24,2044-04-30,17,4296
2044-05-01,2044-05-07,18,4297
2044-05-08,2044-05-14,19,4298
2044-05-15,2044-05-21,20,4299
2044-05-22,2044-05-28,21,4300
2044-05-29,2044-06-04,22,4301
2044-06-05,2044-06-11,23,4302
2044-06-12,2044-06-18,24,4303
2044-06-19,2044-06-25,25,4304
2044-06-26,2044-07-02,26,4305
2044-07-03,2044-07-09,27,4306
2044-07-10,2044-07-16,28,4307
2044-07-17,2044-07-23,29,4308
2044-07-24,2044-07-30,30,4309
2044-07-31,2044-08-06,31,4310
2044-08-07,2044-08-13,32,4311
2044-08-14,2044-08-20,33,4312
2044-08-21,2044-08-27,34,4313
2044-08-28,2044-09-03,35,4314
2044-09-04,2044-09-10,36,4315
2044-09-11,2044-09-17,37,4316
2044-09-18,2044-09-24,38,4317
2044-09-25,2044-10-01,39,4318
2044-10-02,2044-10-08,40,4319
2044-10-09,2044-10-15,41,4320
2044-10-16,2044-10-22,42,4321
2044-10-23,2044-10-29,43,4322
2044-10-30,2044-11-05,44,4323
2044-11-06,2044-11-12,45,4324
2044-11-13,2044-11-19,46,4325
2044-11-20,2044-11-26,47,4326
2044-11-27,2044-12-03,48,4327
2044-12-04,2044-12-10,49,4328
2044-12-11,2044-12-17,50,4329
2044-12-18,2044-12-24,51,4330
2044-12-25,2044-12-31,52,4331
2045-01-01,2045-01-07,1,4332
2045-01-08,2045-01-14,2,4333
2045-01-15,2045-01-21,3,4334
2045-01-22,2045-01-28,4,4335
2045-01-29,2045-02-04,5,4336
2045-02-05,2045-02-11,6,4337
2045-02-12,2045-02-18,7,4338
2045-02-19,2045-02-25,8,4339
2045-02-26,2045-03-04,9,4340
2045-03-05,2045-03-11,10,4341
2045-03-12,2045-03-18,11,4342
2045-03-19,2045-03-25,12,4343
2045-03-26,2045-04-01,13,4344
2045-04-02,2045-04-08,14,4345
2045-04-09,2045-04-15,15,4346
2045-04-16,2045-04-22,16,4347
2045-04-23,2045-04-29,17,4348
2045-04-30,2045-05-06,18,4349
2045-05-07,2045-05-13,19,4350
2045-05-14,2045-05-20,20,4351
2045-05-21,2045-05-27,21,4352
2045-05-28,2045-06-03,22,4353
2045-06-04,2045-06-10,23,4354
2045-06-11,2045-06-17,24,4355
2045-06-18,2045-06-24,25,4356
2045-06-25,2045-07-01,26,4357
2045-07-02,2045-07-08,27,4358
2045-07-09,2045-07-15,28,4359
2045-07-16,2045-07-22,29,4360
2045-07-23,2045-07-29,30,4361
2045-07-30,2045-08-05,31,4362
2045-08-06,2045-08-12,32,4363
2045-08-13,2045-08-19,33,4364
2045-08-20,2045-08-26,34,4365
2045-08-27,2045-09-02,35,4366
2045-09-03,2045-09-09,36,4367
2045-09-10,2045-09-16,37,4368
2045-09-17,2045-09-23,38,4369
2045-09-24,2045-09-30,39,4370
2045-10-01,2045-10-07,40,4371
2045-10-08,2045-10-14,41,4372
2045-10-15,2045-10-21,42,4373
2045-10-22,2045-10-28,43,4374
2045-10-29,2045-11-04,44,4375
2045-11-05,2045-11-11,45,4376
2045-11-12,2045-11-18,46,4377
2045-11-19,2045-11-25,47,4378
2045-11-26,2045-12-02,48,4379
2045-12-03,2045-12-09,49,4380
2045-12-10,2045-12-16,50,4381
2045-12-17,2045-12-23,51,4382
2045-12-24,2045-12-30,52,4383
2045-12-31,2046-01-06,1,4384
2046-01-07,2046-01-13,2,4385
2046-01-14,2046-01-20,3,4386
2046-01-21,2046-01-27,4,4387
2046-01-28,2046-02-03,5,4388
2046-02-04,2046-02-10,6,4389
2046-02-11,2046-02-17,7,4390
2046-02-18,2046-02-24,8,4391
2046-02-25,2046-03-03,9,4392
2046-03-04,2046-03-10,10,4393
2046-03-11,2046-03-17,11,4394
2046-03-18,2046-03-24,12,4395
2046-03-25,2046-03-31,13,4396
2046-04-01,2046-04-07,14,4397
2046-04-08,2046-04-14,15,4398
2046-04-15,2046-04-21,16,4399
2046-04-22,2046-04-28,17,4400
2046-04-29,2046-05-05,18,4401
2046-05-06,2046-05-12,19,4402
2046-05-13,2046-05-19,20,4403
2046-05-20,2046-05-26,21,4404
2046-05-27,2046-06-02,22,4405
2046-06-03,2046-06-09,23,4406
2046-06-10,2046-06-16,24,4407
2046-06-17,2046-06-23,25,4408
2046-06-24,2046-06-30,26,4409
2046-07-01,2046-07-07,27,4410
2046-07-08,2046-07-14,28,4411
2046-07-15,2046-07-21,29,4412
2046-07-22,2046-07-28,30,4413
2046-07-29,2046-08-04,31,4414
2046-08-05,2046-08-11,32,4415
2046-08-12,2046-08-18,33,4416
2046-08-19,2046-08-25,34,4417
2046-08-26,2046-09-01,35,4418
2046-09-02,2046-09-08,36,4419
2046-09-09,2046-09-15,37,4420
2046-09-16,2046-09-22,38,4421
2046-09-23,2046-09-29,39,4422
2046-09-30,2046-10-06,40,4423
2046-10-07,2046-10-13,41,4424
2046-10-14,2046-10-20,42,4425
2046-10-21,2046-10-27,43,4426
2046-10-28,2046-11-03,44,4427
2046-11-04,2046-11-10,45,4428
2046-11-11,2046-11-17,46,4429
2046-11-18,2046-11-24,47,4430
2046-11-25,2046-12-01,48,4431
2046-12-02,2046-12-08,49,4432
2046-12-09,2046-12-15,50,4433
2046-12-16,2046-12-22,51,4434
2046-12-23,2046-12-29,52,4435
2046-12-30,2047-01-05,1,4436
2047-01-06,2047-01-12,2,4437
2047-01-13,2047-01-19,3,4438
2047-01-20,2047-01-26,4,4439
2047-01-27,2047-02-02,5,4440
2047-02-03,2047-02-09,6,4441
2047-02-10,2047-02-16,7,4442
2047-02-17,2047-02-23,8,4443
2047-02-24,2047-03-02,9,4444
2047-03-03,2047-03-09,10,4445
2047-03-10,2047-03-16,11,4446
2047-03-17,2047-03-23,12,4447
2047-03-24,2047-03-30,13,4448
2047-03-31,2047-04-06,14,4449
2047-04-07,2047-04-13,15,4450
2047-04-14,2047-04-20,16,4451
2047-04-21,2047-04-27,17,4452
2047-04-28,2047-05-04,18,4453
2047-05-05,2047-05-11,19,4454
2047-05-12,2047-05-18,20,4455
2047-05-19,2047-05-25,21,4456
2047-05-26,2047-06-01,22,4457
2047-06-02,2047-06-08,23,4458
2047-06-09,2047-06-15,24,4459
